ID,nro_remocion,nro_obra,nro_permiso,motivo_obra,tipo_obra,tipo_remocion,fecha_inicio,fecha_fin,propietario,adjudicatario,ejecutante,nro_cont_o_lici,ubicacion,fecha_solicitud,fecha_autorizacion,plazo_autorizado,fecha_recepcion_provisoria,fecha_recepcion_definitiva,inspector,cantidad,longitud,ancho,fecha_alta,Fcrea,Ucrea,Fact,Uact,diametro,tipo_pavimento,tipo_equipo,plazo_total,vigente
373855,1029698,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,AV DON PEDRO DE MENDOZA ENTRE CNO TTE RINALDI Y JOSE RAMIREZ,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,30,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED OTROS ,0,14,N
373857,1029698,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,AV DON PEDRO DE MENDOZA ENTRE CNO TTE RINALDI Y JOSE RAMIREZ,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,30,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED OTROS ,0,14,N
373859,1029698,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,AV DON PEDRO DE MENDOZA ENTRE CNO TTE RINALDI Y JOSE RAMIREZ,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,30,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED OTROS ,0,14,N
373861,1029698,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,AV DON PEDRO DE MENDOZA ENTRE CNO TTE RINALDI Y JOSE RAMIREZ,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,30,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED OTROS ,0,14,N
373863,1029700,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,CNO COLMAN ENTRE AV DON PEDRO DE MENDOZA Y TUBICHAS,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,ROTACION DIRIGIBLE,14,N
373864,1029701,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,AV DON PEDRO DE MENDOZA ENTRE JOSE RAMIREZ Y CNO TTE GALEANO,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,ROTACION DIRIGIBLE,14,N
373872,1029702,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,CNO TTE GALEANO ENTRE SALVADOR XIMENEZ Y AV DON PEDRO DE MENDOZA,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,ROTACION DIRIGIBLE,14,N
373873,1029698,441084,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2019-12-11 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ELECTROSISTEMAS S.A,ELECTROSISTEMAS S.A,340324-2,AV DON PEDRO DE MENDOZA ENTRE CNO TTE RINALDI Y JOSE RAMIREZ,2019-11-27 00:00:00.0,2019-12-02 13:01:59.0,14,,,JAVIER BUCALO,,30,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED OTROS ,0,14,N
373892,1029529,441020,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,2019-12-04 00:00:00.0,2020-01-17 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,POSSAMAI CONSTRUCCIONES LTDA.,POSSAMAI CONSTRUCCIONES LTDA.,15608,SAN JOSE DESDE 820 HASTA 820 ENTRE FLORIDA Y ANDES,2019-11-27 00:00:00.0,2019-11-29 12:54:14.0,5,,,JUAN FERREIRA,1,4,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,BALDOSAS ,0,1,N
373912,1029982,441213,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-06-22 00:00:00.0,MUNICIPIO DE MONTEVIDEO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,1424,GILBERTO BELLINI DESDE 3633 HASTA 3633 ENTRE JUAN ACOSTA Y MILO BERETTA,2019-11-29 00:00:00.0,2019-12-03 12:30:22.0,13,,,JAVIER BUCALO,,5,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,13,N
373913,1029984,441213,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,2020-06-22 00:00:00.0,MUNICIPIO DE MONTEVIDEO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,1424,GILBERTO BELLINI DESDE 3633 HASTA 3633 ENTRE JUAN ACOSTA Y MILO BERETTA,2019-11-29 00:00:00.0,2019-12-03 12:30:22.0,13,,,JAVIER BUCALO,,3.5,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,ASFALTO,,13,N
373932,1029988,441215,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-01-31 00:00:00.0,MUNICIPIO DE MONTEVIDEO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,1424,FRANCISCO ECHAGOYEN DESDE 5028 HASTA 5028 ENTRE PATRICIOS Y JOSE MARIA GUERRA,2019-11-29 00:00:00.0,2019-12-02 09:49:51.0,15,,,JAVIER BUCALO,,5,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,HORMIGON ,0,15,N
373933,1029986,441214,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-12 00:00:00.0,MUNICIPIO DE MONTEVIDEO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,1424,HUM DESDE 3364 HASTA 3364 ENTRE NICOLAS HERRERA Y MANUEL MELENDEZ,2019-11-29 00:00:00.0,2019-12-02 09:51:37.0,15,,,JAVIER BUCALO,,4,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,HORMIGON ,0,15,N
373934,1029980,441212,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-18 00:00:00.0,MUNICIPIO DE MONTEVIDEO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,1424,SANTIAGO FIGUEREDO DESDE 4237 HASTA 4237 ENTRE HUM Y CNO CHIMBORAZO,2019-11-29 00:00:00.0,2019-12-02 09:53:31.0,15,,,JAVIER BUCALO,,4,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,15,N
373935,1029978,441211,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-18 00:00:00.0,MUNICIPIO DE MONTEVIDEO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,1424,SANTIAGO FIGUEREDO DESDE 4233 HASTA 4233 ENTRE HUM Y CNO CHIMBORAZO,2019-11-29 00:00:00.0,2019-12-02 09:55:24.0,15,,,JAVIER BUCALO,,4,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,15,N
373936,1029976,441210,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-05 00:00:00.0,MUNICIPIO DE MONTEVIDEO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,1424,BREMEN ENTRE CNO EDISON Y SALONICA,2019-11-29 00:00:00.0,2019-12-02 09:57:10.0,15,,,JUAN QUEVEDO,,3.5,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,15,N
373953,1029416,440963,1,CATEOS,INTERVENCION MENOR,ACERA,,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE CNO CORONEL RAIZ Y ARTHUR N WIMPY GARCIA,2019-11-26 00:00:00.0,2019-11-27 09:52:03.0,3,,,JUAN QUEVEDO,2,2,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,3,N
373955,1029416,440963,1,CATEOS,INTERVENCION MENOR,ACERA,,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE CNO CORONEL RAIZ Y ARTHUR N WIMPY GARCIA,2019-11-26 00:00:00.0,2019-11-27 09:52:03.0,3,,,JUAN QUEVEDO,2,2,0.8,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,3,N
373973,1025855,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,CHAMBERLAIN ENTRE CNO CORONEL RAIZ Y HENDERSON,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,255,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,5,N
373977,1025855,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,CHAMBERLAIN ENTRE CNO CORONEL RAIZ Y HENDERSON,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,255,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,5,N
373979,1025855,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,CHAMBERLAIN ENTRE CNO CORONEL RAIZ Y HENDERSON,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,255,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,5,N
373992,1025858,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HENDERSON ENTRE ING ALBERTO CAUBARRERE Y BESNES E IRIGOYEN,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),5,N
373993,1025855,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,CHAMBERLAIN ENTRE CNO CORONEL RAIZ Y HENDERSON,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,255,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,5,N
373995,1025855,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,CHAMBERLAIN ENTRE CNO CORONEL RAIZ Y HENDERSON,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,255,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,5,N
373996,1025856,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HENDERSON ENTRE SENEN RODRIGUEZ Y CHAMBERLAIN,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),5,N
373997,1025857,436002,7,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2020-02-27 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,CHAMBERLAIN ENTRE LONGFELLOW Y HENDERSON,2019-11-05 00:00:00.0,2019-11-28 10:09:36.0,5,,,JUAN QUEVEDO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),5,N
374013,1025860,436002,8,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-25 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE HENDERSON Y HEINE,2019-11-05 00:00:00.0,2019-11-28 10:02:28.0,4,,,JUAN QUEVEDO,,285,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
374015,1025860,436002,8,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-25 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE HENDERSON Y HEINE,2019-11-05 00:00:00.0,2019-11-28 10:02:28.0,4,,,JUAN QUEVEDO,,285,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
374019,1025860,436002,8,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-25 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE HENDERSON Y HEINE,2019-11-05 00:00:00.0,2019-11-28 10:02:28.0,4,,,JUAN QUEVEDO,,285,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
374021,1025861,436002,8,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2020-05-25 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE LONGFELLOW Y HENDERSON,2019-11-05 00:00:00.0,2019-11-28 10:02:28.0,4,,,JUAN QUEVEDO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),4,N
374022,1025862,436002,8,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2020-05-25 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE HEINE Y LONGFELLOW,2019-11-05 00:00:00.0,2019-11-28 10:02:28.0,4,,,JUAN QUEVEDO,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),4,N
374023,1025860,436002,8,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-25 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE HENDERSON Y HEINE,2019-11-05 00:00:00.0,2019-11-28 10:02:28.0,4,,,JUAN QUEVEDO,,285,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
374024,1025860,436002,8,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-25 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,TEYMA URUGUAY S A,TEYMA URUGUAY S A,15332,HUDSON ENTRE HENDERSON Y HEINE,2019-11-05 00:00:00.0,2019-11-28 10:02:28.0,4,,,JUAN QUEVEDO,,285,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
374032,1028382,440586,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2019-12-13 00:00:00.0,A.N.TEL.,MONTELECNOR S.A.,MONTELECNOR S.A.,H0010808,CHARRUA ENTRE BV GRAL ARTIGAS Y DR MARIO CASSINONI,2019-11-20 00:00:00.0,2019-11-26 14:38:32.0,5,,,MARTIN LOPEZ,,35,0.4,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,0,BALDOSAS ,0,5,N
374033,1028384,440586,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2019-12-13 00:00:00.0,A.N.TEL.,MONTELECNOR S.A.,MONTELECNOR S.A.,H0010808,CHARRUA ENTRE DR MARIO CASSINONI Y BV GRAL ARTIGAS,2019-11-20 00:00:00.0,2019-11-26 14:38:32.0,5,,,MARTIN LOPEZ,,,,20191204,4-Dec-19,USR_UCCRIU,4-Dec-19,USR_UCCRIU,,,ROTACION DIRIGIBLE,5,N
374052,1029343,440929,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-04-27 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1422,BV APARICIO SARAVIA ENTRE QUIRON Y LEONARDO DA VINCI,2019-11-25 00:00:00.0,2019-11-27 12:55:57.0,10,,,JAVIER BUCALO,,7,1,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,10,N
374053,1029344,440929,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,CORTE ENTERO CIELO ABIERTO,,2020-04-27 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1422,BV APARICIO SARAVIA ENTRE QUIRON Y LEONARDO DA VINCI,2019-11-25 00:00:00.0,2019-11-27 12:55:57.0,10,,,JAVIER BUCALO,,5.5,1,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,,ASFALTO,,10,N
374055,1030538,441386,1,TENDIDO DE CABLE SUBTERRANEO,INTERVENCION MENOR,ACERA,,2020-01-03 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,MARIANO MORENO ENTRE EMILIO RAÑA Y MONTE CASEROS,2019-12-03 00:00:00.0,2019-12-03 17:50:34.0,3,,,ALICIA DIAZ,,8,0.8,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,BALDOSAS ,0,3,N
374057,1030538,441386,1,TENDIDO DE CABLE SUBTERRANEO,INTERVENCION MENOR,ACERA,,2020-01-03 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,MARIANO MORENO ENTRE EMILIO RAÑA Y MONTE CASEROS,2019-12-03 00:00:00.0,2019-12-03 17:50:34.0,3,,,ALICIA DIAZ,,8,0.8,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,BALDOSAS ,0,3,N
374059,1030538,441386,1,TENDIDO DE CABLE SUBTERRANEO,INTERVENCION MENOR,ACERA,,2020-01-03 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,MARIANO MORENO ENTRE EMILIO RAÑA Y MONTE CASEROS,2019-12-03 00:00:00.0,2019-12-03 17:50:34.0,3,,,ALICIA DIAZ,,8,0.8,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,BALDOSAS ,0,3,N
374061,1030538,441386,1,TENDIDO DE CABLE SUBTERRANEO,INTERVENCION MENOR,ACERA,,2020-01-03 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,MARIANO MORENO ENTRE EMILIO RAÑA Y MONTE CASEROS,2019-12-03 00:00:00.0,2019-12-03 17:50:34.0,3,,,ALICIA DIAZ,,8,0.8,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,BALDOSAS ,0,3,N
374073,1029400,440956,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-04 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,AV 18 DE DICIEMBRE ENTRE DR DECROLY Y PIEDRAS DE AFILAR,2019-11-26 00:00:00.0,2019-12-03 17:57:50.0,3,,,FERNANDO RODRIGUEZ,,18,0.4,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,3,N
374075,1029400,440956,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-04 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,AV 18 DE DICIEMBRE ENTRE DR DECROLY Y PIEDRAS DE AFILAR,2019-11-26 00:00:00.0,2019-12-03 17:57:50.0,3,,,FERNANDO RODRIGUEZ,,18,0.4,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,3,N
374077,1029400,440956,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-04 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,AV 18 DE DICIEMBRE ENTRE DR DECROLY Y PIEDRAS DE AFILAR,2019-11-26 00:00:00.0,2019-12-03 17:57:50.0,3,,,FERNANDO RODRIGUEZ,,18,0.4,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,3,N
374079,1029400,440956,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-02-04 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,AV 18 DE DICIEMBRE ENTRE DR DECROLY Y PIEDRAS DE AFILAR,2019-11-26 00:00:00.0,2019-12-03 17:57:50.0,3,,,FERNANDO RODRIGUEZ,,18,0.4,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,3,N
374080,1029402,440956,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,CORTE ENTERO CIELO ABIERTO,,2020-02-04 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,AV 18 DE DICIEMBRE ENTRE DR DECROLY Y PIEDRAS DE AFILAR,2019-11-26 00:00:00.0,2019-12-03 17:57:50.0,3,,,FERNANDO RODRIGUEZ,,8,0.6,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,,HORMIGON,,3,N
374082,1029617,441060,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2019-12-09 00:00:00.0,2020-01-24 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,AV LEON RIBEIRO ENTRE AV DELMIRA AGUSTINI Y LUCAS J OBES,2019-11-27 00:00:00.0,2019-12-04 11:45:19.0,4,,,CLAUDIA MARTINEZ,,125,0.4,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
374084,1029617,441060,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2019-12-09 00:00:00.0,2020-01-24 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,AV LEON RIBEIRO ENTRE AV DELMIRA AGUSTINI Y LUCAS J OBES,2019-11-27 00:00:00.0,2019-12-04 11:45:19.0,4,,,CLAUDIA MARTINEZ,,125,0.4,20191205,5-Dec-19,USR_UCCRIU,5-Dec-19,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
